0,255,255,255
402,79,204,199
400,56,203,210
405,79,188,208
404,47,185,196
408,83,223,212
401,27,192,186
403,65,210,187
406,30,183,198
409,47,220,207
407,38,167,193
305,80,148,222
303,77,74,190
311,79,116,219
307,89,144,228
308,41,32,210
301,64,102,180
312,84,63,202
304,65,95,202
302,38,32,214
309,60,93,200
300,53,38,195
306,47,90,180
313,40,71,192
310,48,53,194
1,226,91,56
4,214,67,28
5,198,38,31
2,203,57,55
3,212,102,76
